"ID","IPADDRESS","STBROWSER","STBROWSERVERSION","STSYSTEM","STLANGUAGE","DATUM","TIMESTAMP"
"2216","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-19","2023-01-19 12:01:41.671"
"2217","192.168.178.2","Googlebot","Googlebot","Android","de","2023-01-19","2023-01-19 12:09:17.982"
"2218","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-19","2023-01-19 12:27:16.401"
"2219","192.168.178.2","Firefox","Firefox","Ubuntu","de","2023-01-19","2023-01-19 12:50:13.334"
"2220","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-19","2023-01-19 12:54:22.396"
"2221","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-19","2023-01-19 13:30:34.747"
"2222","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-19","2023-01-19 13:32:33.721"
"2223","192.168.178.2","Googlebot","Googlebot","Other","de","2023-01-19","2023-01-19 13:39:17.854"
"2224","192.168.178.2","Firefox","Firefox","Mac OS X","de","2023-01-19","2023-01-19 14:18:49.797"
"2225","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-19","2023-01-19 14:18:50.567"
"2226","192.168.178.2","Firefox","Firefox","Mac OS X","de","2023-01-19","2023-01-19 14:21:14.663"
"2227","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-19","2023-01-19 14:26:38.681"
"2228","192.168.178.2","Edge","Edge","Windows","de","2023-01-19","2023-01-19 14:29:57.269"
"2229","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-19","2023-01-19 15:44:26.194"
"2230","192.168.178.2","Other","Other","Other","de","2023-01-19","2023-01-19 15:59:15.471"
"2231","192.168.178.2","Other","Other","Other","de","2023-01-19","2023-01-19 16:10:57.064"
"2232","192.168.178.2","Other","Other","Other","de","2023-01-19","2023-01-19 16:17:54.739"
"2233","192.168.178.2","Edge","Edge","Windows","de","2023-01-19","2023-01-19 16:34:39.986"
"2234","192.168.178.2","Other","Other","Other","de","2023-01-19","2023-01-19 17:34:26.128"
"2235","192.168.178.2","Other","Other","Other","de","2023-01-19","2023-01-19 17:56:08.934"
"2236","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-19","2023-01-19 18:47:30.649"
"2237","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-19","2023-01-19 19:25:05.391"
"2238","192.168.178.2","Edge","Edge","Windows","de","2023-01-19","2023-01-19 19:37:06.994"
"2239","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-19","2023-01-19 20:06:04.113"
"2240","192.168.178.2","Edge","Edge","Windows","de","2023-01-19","2023-01-19 20:26:35.122"
"2241","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-19","2023-01-19 20:33:33.439"
"2242","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-19","2023-01-19 21:05:31.225"
"2243","192.168.178.2","Other","Other","Other","de","2023-01-19","2023-01-19 22:24:28.152"
"2244","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-19","2023-01-19 22:58:38.054"
"2245","192.168.178.2","Edge","Edge","Windows","de","2023-01-19","2023-01-19 23:10:22.578"
"2246","192.168.178.2","Edge","Edge","Windows","de","2023-01-20","2023-01-20 00:08:58.557"
"2247","192.168.178.2","libwww-perl","libwww-perl","Other","de","2023-01-20","2023-01-20 00:32:22.887"
"2248","192.168.178.2","Other","Other","Other","de","2023-01-20","2023-01-20 02:03:25.926"
"2249","192.168.178.2","Other","Other","Other","de","2023-01-20","2023-01-20 02:27:27.175"
"2250","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 03:32:25.722"
"2251","192.168.178.2","Firefox","Firefox","Mac OS X","de","2023-01-20","2023-01-20 04:14:06.123"
"2252","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 04:15:45.347"
"2253","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 04:15:45.512"
"2254","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 04:15:45.771"
"2255","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 04:20:45.228"
"2256","192.168.178.2","Firefox","Firefox","Ubuntu","de","2023-01-20","2023-01-20 04:44:47.42"
"2257","192.168.178.2","Python Requests","Python Requests","Other","de","2023-01-20","2023-01-20 05:48:11.277"
"2258","192.168.178.2","Other","Other","Other","de","2023-01-20","2023-01-20 06:41:01.385"
"2259","192.168.178.2","Other","Other","Other","de","2023-01-20","2023-01-20 06:55:34.311"
"2260","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 07:57:32.654"
"2261","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 08:29:30.102"
"2262","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 08:59:35.518"
"2263","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 09:21:49.651"
"2264","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 09:55:52.617"
"2265","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 09:55:53.672"
"2266","192.168.178.2","IE","IE","Windows","de","2023-01-20","2023-01-20 09:56:35.404"
"2267","192.168.178.2","Edge","Edge","Windows","de","2023-01-20","2023-01-20 09:58:56.881"
"2268","192.168.178.2","Other","Other","Other","de","2023-01-20","2023-01-20 10:33:08.073"
"2269","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 10:50:50.559"
"2270","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 10:53:33.28"
"2271","192.168.178.2","Edge","Edge","Windows","de","2023-01-20","2023-01-20 11:04:33.865"
"2272","192.168.178.2","Firefox","Firefox","Mac OS X","de","2023-01-20","2023-01-20 11:12:51.883"
"2273","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 11:18:09.353"
"2274","192.168.178.2","Other","Other","Other","de","2023-01-20","2023-01-20 12:12:33.242"
"2275","192.168.178.2","Firefox","Firefox","Windows","de","2023-01-20","2023-01-20 12:28:22.903"
"2276","192.168.178.2","Mobile Safari","Mobile Safari","iOS","de","2023-01-20","2023-01-20 12:46:07.738"
"2277","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 13:14:03.358"
"2278","192.168.178.2","Edge","Edge","Windows","de","2023-01-20","2023-01-20 14:05:35.169"
"2279","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 15:10:06.946"
"2280","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 16:17:20.111"
"2281","192.168.178.2","masscan","masscan","Other","de","2023-01-20","2023-01-20 16:25:53.804"
"2282","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 17:01:04.196"
"2283","192.168.178.2","Firefox","Firefox","Mac OS X","de","2023-01-20","2023-01-20 18:17:31.552"
"2284","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 18:22:52.745"
"2285","192.168.178.2","Other","Other","Other","de","2023-01-20","2023-01-20 18:52:48.962"
"2286","192.168.178.2","Edge","Edge","Windows","de","2023-01-20","2023-01-20 18:58:42.98"
"2287","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 20:13:33.538"
"2288","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 20:26:38.429"
"2289","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 20:41:24.145"
"2290","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 20:46:23.387"
"2291","192.168.178.2","Firefox","Firefox","Ubuntu","de","2023-01-20","2023-01-20 21:15:27.985"
"2292","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 21:32:07.389"
"2293","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 21:34:05.938"
"2294","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 21:34:15.814"
"2295","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 22:10:26.674"
"2296","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 22:14:56.638"
"2297","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 22:23:38.856"
"2298","192.168.178.2","Safari","Safari","Mac OS X","de","2023-01-20","2023-01-20 23:03:58.334"
"2299","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-20","2023-01-20 23:18:14.74"
"2300","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-20","2023-01-20 23:33:39.911"
"2301","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 00:23:43.443"
"2302","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 00:23:45.068"
"2303","192.168.178.2","Firefox","Firefox","Mac OS X","de","2023-01-21","2023-01-21 02:34:22.884"
"2304","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 02:39:30.195"
"2305","192.168.178.2","Other","Other","Other","de","2023-01-21","2023-01-21 03:02:19.359"
"2306","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-21","2023-01-21 03:11:19.48"
"2307","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 03:11:57.14"
"2308","192.168.178.2","Other","Other","Other","de","2023-01-21","2023-01-21 03:26:24.528"
"2309","192.168.178.2","Other","Other","Other","de","2023-01-21","2023-01-21 03:30:31.367"
"2310","192.168.178.2","Python Requests","Python Requests","Other","de","2023-01-21","2023-01-21 05:31:29.618"
"2311","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 05:35:51.666"
"2312","192.168.178.2","Firefox","Firefox","Ubuntu","de","2023-01-21","2023-01-21 05:41:53.587"
"2313","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-21","2023-01-21 06:13:56.836"
"2314","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 06:30:48.154"
"2315","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 06:40:14.306"
"2316","192.168.178.2","Other","Other","Other","de","2023-01-21","2023-01-21 06:42:11.683"
"2317","192.168.178.2","curl","curl","Other","de","2023-01-21","2023-01-21 08:34:41.074"
"2318","192.168.178.2","curl","curl","Other","de","2023-01-21","2023-01-21 08:34:41.294"
"2319","192.168.178.2","curl","curl","Other","de","2023-01-21","2023-01-21 08:34:41.492"
"2320","192.168.178.2","curl","curl","Other","de","2023-01-21","2023-01-21 08:34:41.542"
"2321","192.168.178.2","curl","curl","Other","de","2023-01-21","2023-01-21 08:34:41.813"
"2322","192.168.178.2","curl","curl","Other","de","2023-01-21","2023-01-21 08:34:42.35"
"2323","192.168.178.2","Edge","Edge","Windows","de","2023-01-21","2023-01-21 08:40:33.247"
"2324","192.168.178.2","Firefox","Firefox","Mac OS X","de","2023-01-21","2023-01-21 09:14:12.5"
"2325","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 09:15:05.188"
"2326","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 09:19:47.604"
"2327","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 09:19:58.589"
"2328","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-21","2023-01-21 10:49:45.786"
"2329","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-21","2023-01-21 10:49:50.709"
"2330","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-21","2023-01-21 11:18:32.277"
"2331","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-21","2023-01-21 11:18:45.171"
"2332","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-21","2023-01-21 11:18:48.832"
"2333","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-21","2023-01-21 12:07:08.784"
"2334","192.168.178.2","Other","Other","Other","de","2023-01-21","2023-01-21 12:17:15.829"
"2335","192.168.178.2","Mobile Safari","Mobile Safari","iOS","de","2023-01-21","2023-01-21 13:17:51.39"
"2336","192.168.178.2","IE","IE","Windows","de","2023-01-21","2023-01-21 13:32:03.79"
"2337","192.168.178.2","Edge","Edge","Windows","de","2023-01-21","2023-01-21 13:34:45.194"
"2338","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-21","2023-01-21 14:58:56.733"
"2339","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 15:05:27.185"
"2340","192.168.178.2","Other","Other","Other","de","2023-01-21","2023-01-21 15:17:10.495"
"2341","192.168.178.2","Safari","Safari","Mac OS X","de","2023-01-21","2023-01-21 15:25:02.686"
"2342","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 15:48:16.217"
"2343","192.168.178.2","Firefox","Firefox","Mac OS X","de","2023-01-21","2023-01-21 16:24:25.302"
"2344","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 16:30:40.168"
"2345","192.168.178.2","Chrome Mobile","Chrome Mobile","Android","de","2023-01-21","2023-01-21 16:53:36.576"
"2346","192.168.178.2","Edge","Edge","Windows","de","2023-01-21","2023-01-21 16:56:47.521"
"2347","192.168.178.2","Edge","Edge","Windows","de","2023-01-21","2023-01-21 17:46:56.164"
"2348","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 18:02:01.179"
"2349","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 18:11:42.567"
"2350","192.168.178.2","Edge","Edge","Windows","de","2023-01-21","2023-01-21 18:29:38.269"
"2351","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 19:19:59.386"
"2352","192.168.178.2","Other","Other","Other","de","2023-01-21","2023-01-21 20:08:52.393"
"2353","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 21:30:13.529"
"2354","192.168.178.2","Edge","Edge","Windows","de","2023-01-21","2023-01-21 22:39:15.779"
"2355","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 23:02:14.818"
"2356","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-21","2023-01-21 23:20:32.182"
"2357","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-22","2023-01-22 00:38:53.838"
"2358","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-22","2023-01-22 01:57:00.236"
"2359","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 03:33:54.969"
"2360","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-22","2023-01-22 03:37:07.273"
"2361","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 04:08:29.705"
"2362","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 04:23:28.911"
"2363","192.168.178.2","Python Requests","Python Requests","Other","de","2023-01-22","2023-01-22 05:12:07.666"
"2364","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:12:41.711"
"2365","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:12:41.835"
"2366","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:12:41.955"
"2367","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:12:42.425"
"2368","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:14:02.511"
"2369","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-22","2023-01-22 05:14:09.733"
"2370","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:14:36.544"
"2371","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:14:43.778"
"2372","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:14:51.032"
"2373","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-22","2023-01-22 05:19:51.31"
"2374","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:22:42.331"
"2375","192.168.178.2","Firefox","Firefox","Linux","de","2023-01-22","2023-01-22 05:31:23.572"
"2376","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:31:23.931"
"2377","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:32:32.911"
"2378","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:32:34.802"
"2379","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:40:01.388"
"2380","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:40:01.996"
"2381","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:40:06.956"
"2382","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:40:17.189"
"2383","192.168.178.2","Edge","Edge","Windows","de","2023-01-22","2023-01-22 05:40:31.302"
"2384","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:40:31.524"
"2385","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:41:28.773"
"2386","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:41:59.652"
"2387","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:42:27.924"
"2388","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:42:50.872"
"2389","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:43:47.333"
"2390","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:43:47.491"
"2391","192.168.178.2","Chrome","Chrome","Linux","de","2023-01-22","2023-01-22 05:44:47.683"
"2392","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:47:21.216"
"2393","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:48:54.471"
"2394","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:50:35.514"
"2395","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:53:07.169"
"2396","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:53:07.261"
"2397","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:53:12.226"
"2398","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:53:17.221"
"2399","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:53:22.196"
"2400","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:53:27.204"
"2401","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:53:32.259"
"2402","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:58:05.638"
"2403","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:58:39.068"
"2404","192.168.178.2","OpenVAS Scanner","OpenVAS Scanner","Other","de","2023-01-22","2023-01-22 05:58:39.257"
"2405","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:58:39.46"
"2406","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:58:39.675"
"2407","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:58:39.841"
"2408","192.168.178.2","OpenVAS Scanner","OpenVAS Scanner","Other","de","2023-01-22","2023-01-22 05:58:40.155"
"2409","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:58:40.356"
"2410","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:58:40.541"
"2411","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 05:58:40.74"
"2412","192.168.178.2","Other","Other","Other","de","2023-01-22","2023-01-22 06:02:10.388"
"2413","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-22","2023-01-22 06:08:56.286"
"2414","192.168.178.2","Firefox","Firefox","Mac OS X","de","2023-01-22","2023-01-22 06:10:56.793"
"2415","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-22","2023-01-22 06:16:10.985"
"2416","192.168.178.2","Chrome","Chrome","Windows","de","2023-01-22","2023-01-22 06:26:41.337"
